SpotPrice,PnL,Delta,Gamma,Vega,Rho,Theta
80,-11,0.861898840943954366,-0.024141789673784523,-7.7253726956110454,13.5367488269161645,2.4133116368986107
85,-6,0.7276657866580993,-0.026985790364460824,-9.748616769161473,33.510007274345040,2.2239463439473367
90,-1,0.62034748390894379,-0.013520402449303524,-5.47576299196793,63.28309642409902,-0.973849624417779
95,-1,0.6048037445599227,0.00715704722142055,3.229617558666020,97.62874458178053,-6.173284252555434
100,-1,0.67907018664510128,0.020532326617892255,10.266163308946129,129.69994257917863,-10.59146245253738208
105,4,0.78933791829432359,0.021791849601794078,12.012757092988983,154.61083051835665,-12.5356443631134274
110,9,0.884927015855787525,0.015837488590833653,9.5816805974543605,170.97271841094145,-12.3813081595288164
115,14,0.946413438339956514,0.0089705566392032367,5.9317805776731409,180.17219217235703,-11.381321839687107
120,19,0.9782907804202630223,0.00419960440589538673,3.02371517224467863,184.65182400889582,-10.442077269342663
