SpotPrice,TradeType,Strike,Premium,Quantity,Price,Delta,Gamma,Vega,Rho,Theta,PnL
92,Put,90,4,1,2.24215549666839879484510489358744,-0.3463818823167629,0.04038486202406344203578586821857146,16.85675205230168363583131160027860,-8.410509535021788228865916275131149,-5.130885009942930188075576527360404,1.75784450333160120515489510641256
93,Call,100,5,1,1.58732957662152500960770066278400,0.2887869335931927,0.03698869816693452006733293140358595,15.77664248773890656082727025189976,6.230923211723522323658375179039563,-7.661797771293603085766865441053098,-3.41267042337847499039229933721600
93,Put,90,4,1,1.91559155514323020207574307931860,-0.3071430936944122,0.03804268449180369475583281003119744,16.22619508781639390517021588045433,-7.515591600507180362155662677092257,-5.056628599956024878760172325230603,2.08440844485676979792425692068140
94,Call,100,5,1,1.89490240626017681008948562400300,0.32662969499283423,0.03863257872762493883857482701280400,16.83406679855148569064693425027985,7.103413707057429240799852859834878,-8.267563758899191232048469148502572,-3.10509759373982318991051437599700
94,Put,90,4,1,1.62704529830488595266487679892970,-0.2703820610122696,0.03544354400079238930231927993625325,15.44445146914528453564089293788479,-6.668126884962302881479010717544309,-4.911435144147119619872619310388190,2.37295470169511404733512320107030
95,Call,100,5,1,2.24107096675957619638522672768800,0.3659176182450089,0.03987322103137603052800519915093021,17.74631440149873210522620194523967,8.018902052017710239247478341118029,-8.823171534489186975485677110358504,-2.75892903324042380361477327231200
95,Put,90,4,1,1.37392616911384877517637528069614,-0.23631347637006384,0.03267165772267317967429210259978928,14.54112547136509289295951228909277,-5.874338570367923895248969247294938,-4.706048897729013252450905755227158,2.62607383088615122482362471930386
96,Call,100,5,1,2.62707301842909950641261438656700,0.40623232902576134,0.04068286720104579705407811808985535,18.48986157327968845264742739357686,8.968248633216326087733875904682112,-9.317227610898960769687048006993787,-2.37292698157090049358738561343300
96,Put,90,4,1,1.15347068812472080477428239272824,-0.2050695054349504,0.02980724863564343376189666483171537,13.54702701827292807782283663010528,-5.138665449011496790218316206426141,-4.452064908027799750754079142145366,2.84652931187527919522571760727176
97,Call,100,5,1,3.05372055686741842042943844702850,0.44713510709883303,0.04104856790109026017990037836440532,19.04676042976561583927246501403176,9.941519547547245737154385040458728,-9.740438749213134435132181278262368,-1.94627944313258157957056155297150
97,Put,90,4,1,0.96282167364535833483312226321653,-0.17670535835351853,0.02692354594374315306411328292724736,12.49267284417596886254891243664894,-4.463812956313147991876660284080788,-4.161310803996753756363181468088582,3.03717832635464166516687773678347
98,Call,100,5,1,3.52139146699620193273562908506140,0.4881818285303343,0.04097213137500636369659457702948349,19.40529943852082537836201604999764,10.92832464550106945768162570505336,-10.08594838096005031220510490157012,-1.47860853300379806726437091493860
98,Put,90,4,1,0.79910119741551440727181743856865,-0.15120744605738912,0.02408462071579429329618485281349097,11.40700425309805959312148521747845,-3.850873375324844753573872793071722,-3.845302401537785447967595656486914,3.20089880258448559272818256143135
99,Call,100,5,1,4.03000628055591183948068578271440,0.5289371968684864,0.04046928898806606456745008293638519,19.56030417725106889385155774008704,11.91816399684433358478558432754988,-10.34952883791192206453753096805450,-0.96999371944408816051931421728560
99,Put,90,4,1,0.65947472010599384430919269287856,-0.12850327839840103,0.02134405447941337740611437297366734,10.31637096753191734501954102016321,-3.299498452984363351473499568107042,-3.514796594977225448431079755654344,3.34052527989400615569080730712144
100,Call,100,5,1,4.57902496447097488284600873154900,0.5689875882689008,0.03956819243328305783010166334336860,19.51308119997520979176809300640258,12.90075629484306701518865538126189,-10.52962517977756682187803223209627,-0.42097503552902511715399126845100
100,Put,90,4,1,0.54120486094643085100137701313318,-0.10847229781978818,0.01874437754684861124166352534475625,9.243802625843152260785764097324285,-2.808107172228143552301709400498592,-3.179453777223459805782636218294591,3.45879513905356914899862298686682
101,Call,100,5,1,5.16760178868857772373890260233600,0.6079534594781137,0.03830739481902647598251732373142611,19.27103348460275237558647044346263,13.86633639910707270647533908435551,-10.62725957190782692876623925756876,0.16760178868857772373890260233600
101,Put,90,4,1,0.441694134787334309980600543719650,-0.09095693010995876,0.01631717039342615119085785004244050,8.208564913151023340453122932542279,-2.374112237891466346022613832697996,-2.847611899872144912459788538472728,3.558305865212665690019399456280350
102,Call,100,5,1,5.79446498792573894578643568485500,0.6454978915535703,0.03673348821466684258553427815150267,18.84699672585504128630703292621456,14.80594190561221602432663229688507,-10.64582022523479818790865081352192,0.79446498792573894578643568485500
102,Put,90,4,1,0.358516715720640100262105452594980,-0.0757732551423691,0.01408369566638246856374206506873366,7.225977684478844066106630178282699,-1.994150648278920402804354769133009,-2.526165957248749643730343626872352,3.641483284279359899737894547405020
103,Call,100,5,1,6.45803786599947938520115951850800,0.6813334501005672,0.03489857427044145226395639666889843,18.25836038310148410115786044740255,15.71161006710220492967642642009392,-10.59074486342021445210621026928147,1.45803786599947938520115951850800
103,Put,90,4,1,0.289439849543170548499298163416590,-0.06272083885461899,0.01205591874868892992147280945579251,6.307458509827769348233343460926584,-1.664306199016995579903936533445186,-2.220540527518370824813135802159224,3.710560150456829451500701836583410
104,Call,100,5,1,7.15648872806269432532330324352700,0.7152264864483786,0.03285773419070212902089814852273184,17.52604535375182778303471380817421,16.57653678803063344307096632351389,-10.46913835326111855353452232626100,2.15648872806269432532330324352700
104,Put,90,4,1,0.232435940054157474011791319000170,-0.05159140863130429,0.01023777841035514387301913282635289,5.460746857959513907555888133650990,-1.380314573681869389208386900575384,-1.934739103842534540910909247046648,3.767564059945842525988208680999830
105,Call,100,5,1,7.88778232235202459058096968440600,0.7469989312804088,0.03066664265769555245965034926859135,16.67341160388954350881614323282534,17.39517668928268752561017185863962,-10.28934997912641428782385352950409,2.88778232235202459058096968440600
105,Put,90,4,1,0.185686588222000528167230034127320,-0.04217618633395914,0.008626582520666595217494401238496087,4.690261099250098906398049451356918,-1.137744530947654576808358090606736,-1.671452138142598734049153971382021,3.814313411777999471832769965872680
106,Call,100,5,1,8.64973354910459125313589180140700,0.7765278036541627,0.02837944089061403410802230283913000,15.72516482532851536653819200801848,18.16328555463369574032265681609143,-10.06053863885061849209797730393894,3.64973354910459125313589180140700
106,Put,90,4,1,0.147579987387576235908420404372490,-0.03427180848534972,0.007214423556659164537261613288704584,3.997541741060829994281721916492347,-0.9321513748359402466623502366945865,-1.432205677310715127018008718019070,3.852420012612423764091579595627510
107,Call,100,5,1,9.44006065604465109906236225484100,0.8037427496438123,0.02604695060093405671705731540564848,14.70632239381285795634338580203343,18.87791019185176397283393807414880,-9.792251426394043557118665968843339,4.44006065604465109906236225484100
107,Put,90,4,1,0.116703094828147259665056182168080,-0.027684856910442424,0.005989531514686167537361859157779436,3.381738722217958850035826011681600,-0.7592012344714898533968631682058279,-1.217533787020564311321865700839931,3.883296905171852740334943817831920
108,Call,100,5,1,10.25643569965751581388259410631100,0.8286219844633541,0.02371527659679000094696621430938452,13.64128699191576737795858347960297,19.53733281099897377739881241214250,-9.494036655618407770214148768777670,5.25643569965751581388259410631100
108,Put,90,4,1,0.091829934752287458139089906180060,-0.02223509372876964,0.004937505148768058976243316376085777,2.840107071216853938857863476410455,-0.6147665895105391014589536754964531,-1.027160198231642369071086348904287,3.908170065247712541860910093819940
109,Call,100,5,1,11.09653059772034400520325534204700,0.8511870402486046,0.02142481404548507781098344008049328,12.55306269079273567038760094747088,20.14097838642186346721015621702951,-9.175107152957042059185722264824463,6.09653059772034400520325534204700
109,Put,90,4,1,0.07190726417969608121994194973870,-0.017757542572564677,0.004042384220916495144580557828524930,2.368482752648657424616915064166100,-0.4949949216795400785747802067848849,-0.8601773683447152825442350537271589,3.92809273582030391878005805026130
110,Call,100,5,1,11.95805761293677707799789714599400,0.871496721601599,0.01920964903147203966550293567630061,11.46263440836879705002171224462579,20.68929413340142510405531303249463,-8.844064153778189245151815576365047,6.95805761293677707799789714599400
110,Put,90,4,1,0.056038673107295478171685456686690,-0.01410358551953883,0.003287544330385460684502031986196205,1.961718233309461518256282153422503,-0.3963533622550438631108265509638413,-0.7152140739404531467409074678251470,3.943961326892704521828314543313310
111,Call,100,5,1,12.83880357422332929934449143504100,0.8896406472272107,0.01709731936134774055319918055787876,10.38851861183830088880427607678536,21.18361025786228837276437197492140,-8.508686850423163147152117501320434,7.83880357422332929934449143504100
111,Put,90,4,1,0.043468012632678891133811677602891,-0.011141255739844036,0.002656411179974289482357782261036981,1.614064544307775531914313797896258,-0.3156527835013233420329946602308498,-0.5905854729814960698859141208845884,3.956531987367321108866188322397109
112,Call,100,5,1,13.7366575492104237099015018543300,0.9057327142285572,0.01510888713065049799263064868833054,9.346481761654350138541125920418917,21.62599063012306422495579406331590,-8.175787925556996070896102050211866,8.7366575492104237099015018543300
112,Put,90,4,1,0.033562864352286511926780023089296,-0.008754902978794554,0.002133002632834040210818326566949216,1.319492960199626537070933510402204,-0.2500550131998764120367402796658538,-0.4844221006265401800937627679617546,3.966437135647713488073219976910704
113,Call,100,5,1,14.64963202124870783884403822179300,0.919904767894751,0.01325926530071876941285767987523932,8.349413849993983281366068724846688,22.01908111664995606713434673983187,-7.851131510040467090713392375448969,9.64963202124870783884403822179300
113,Put,90,4,1,0.025798592629239287197525066596270,-0.006844396456760826,0.001702314785569221014058558906674260,1.071954616287125918601360843887407,-0.1970668090462716062130883725853816,-0.3947763803265070313103985202566591,3.974201407370760712802474933403730
114,Call,100,5,1,15.57587789349445824996628796609100,0.9323006998628238,0.01155773686541491259270106839912900,7.407337724528164698819443132728934,22.36596211007690670000831255630633,-7.539407060602016828596547299997059,10.57587789349445824996628796609100
114,Put,90,4,1,0.0197433659110240176767861690913780,-0.00532401098806945,0.001350572956746765578937533815688677,0.8655803578790614520798587385198072,-0.1545239881358485440846870005978740,-0.3197068919900722433936044809192319,3.980256634088975982323213830908622
115,Call,100,5,1,16.51369384240542457597022910579800,0.9430711364228122,0.01000860621412570567821114011543366,6.527530710335957880200988290090647,22.67001045523183029633610789172105,-7.244250685947148073088335105242304,11.51369384240542457597022910579800
115,Put,90,4,1,0.0150443987083122472611849814849915,-0.004121120026304714,0.001065370526270445710425807053640587,0.6948259007635058707818305342165050,-0.1205687346739777867219360228319157,-0.2573418441118651725445667166136857,3.984955601291687752738815018515008
116,Call,100,5,1,17.46153067753426028302689142289700,0.9523688205602149,0.008611926941107697326146016679536982,5.714733152196749301471507028467508,22.93477459087824693295227334777883,-6.968304403763436910261071437652142,12.46153067753426028302689142289700
116,Put,90,4,1,0.0114155540859359531144158246836740,-0.003174796268732072,0.0008357185690552882928095181169524965,0.5545691045855980819795220083976170,-0.09362266551588237660355458690830317,-0.2059239852412163701051767244000722,3.988584445914064046885584175316326
117,Call,100,5,1,18.41799144075790866599688411470600,0.9603447391160331,0.007364257493699282725741803035519958,4.971418561541071120251389717949786,23.16386540609210072071309706760674,-6.713303568415887826353746629329354,13.41799144075790866599688411470600
117,Put,90,4,1,0.0086263575491142006226136874972666,-0.0024343981303609485,0.0006520277938470812561271749548039106,0.4401669930397494299787251841134903,-0.07235776573183853633160337499932600,-0.1638396224593866475463672747513513,3.991373642450885799377386312502733
118,Call,100,5,1,19.38182800461962975560958999767100,0.9671450021420396,0.006259404639945606788739713958792595,4.298101654024239937518163052115825,23.36086411597998321642503260331401,-6.480183116539104730747756043361012,14.38182800461962975560958999767100
118,Put,90,4,1,0.0064924056021986550995657487221615,-0.0018582000032025814,0.0005060419477632934340919016992571215,0.3474802889090678923605281738055601,-0.05566685078961450253961895173971105,-0.1296345613141167925109344977730151,3.993507594397801344900434251277838
119,Call,100,5,1,20.35193491573234682443445237088800,0.9729084461120103,0.005289123854433849136177939907307478,3.693663266431450678241623359543619,23.52924743957183314739972407293173,-6.269194166632598696126593522003224,15.35193491573234682443445237088800
119,Put,90,4,1,0.0048671036939923369275689145684697,-0.0014121064433034736,0.0003907390131473107522801026798703081,0.2728728574608855682746693898464181,-0.04263479271298496597118137619496513,-0.1020197147812260664943922352644452,3.995132896306007663072431085431530
120,Call,100,5,1,21.32734118476599370447556071632900,0.9777649062712304,0.004443754633891253078618984738477199,3.155674523574282154286514973789395,23.67232953726122982629369735761751,-6.080023712949763601418489568864983,16.32734118476599370447556071632900
120,Put,90,4,1,0.0036346359387623893678532506298523,-0.0010684755858701989,0.0003002135425197204894340232672590305,0.2131927403318125029727093782322411,-0.03251137962160757030988162344297728,-0.07986891493352018808860603843910816,3.996365364061237610632146749370148
